date,Usage_kWh,Lagging_Current_Reactive_Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2,Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,month,time_of_day,machine_downtime,Usage_kWh_categorical,year,day
2018-02-04 10:15:00,4.21,0.0,17.06,0.0,100.0,23.96,36900,Weekend,Sunday,2,Morning,Downtime,Low,2018,4
2018-02-04 11:15:00,4.03,0.0,6.05,0.0,100.0,55.44,40500,Weekend,Sunday,2,Morning,Downtime,Low,2018,4
2018-02-04 17:30:00,4.18,0.0,17.03,0.0,100.0,23.84,63000,Weekend,Sunday,2,Afternoon,Downtime,Low,2018,4
2018-02-04 22:00:00,4.86,0.0,25.42,0.0,100.0,18.78,79200,Weekend,Sunday,2,Evening,Downtime,Low,2018,4
2018-02-05 00:45:00,4.57,5.11,0.0,0.0,66.66,100.0,2700,Weekday,Monday,2,Night,Uptime,Low,2018,5
2018-02-05 01:00:00,5.65,5.29,0.0,0.0,73.0,100.0,3600,Weekday,Monday,2,Night,Uptime,Low,2018,5
2018-02-05 03:00:00,4.57,4.72,0.0,0.0,69.56,100.0,10800,Weekday,Monday,2,Night,Uptime,Low,2018,5
2018-02-05 05:15:00,3.82,3.56,0.0,0.0,73.16,100.0,18900,Weekday,Monday,2,Night,Uptime,Low,2018,5
2018-02-05 08:00:00,7.2,4.39,0.0,0.0,85.38,100.0,28800,Weekday,Monday,2,Morning,Uptime,Low,2018,5
2018-02-05 17:00:00,100.66,39.71,0.0,0.05,93.02,100.0,61200,Weekday,Monday,2,Afternoon,Uptime,High,2018,5
2018-02-05 17:30:00,89.42,21.64,0.0,0.04,97.19,100.0,63000,Weekday,Monday,2,Afternoon,Uptime,High,2018,5
2018-02-05 23:00:00,42.19,30.67,0.0,0.02,80.89,100.0,82800,Weekday,Monday,2,Evening,Uptime,High,2018,5
2018-02-06 01:00:00,70.63,38.3,0.0,0.03,87.91,100.0,3600,Weekday,Tuesday,2,Night,Uptime,High,2018,6
2018-02-06 15:00:00,75.13,26.96,0.0,0.03,94.12,100.0,54000,Weekday,Tuesday,2,Afternoon,Uptime,High,2018,6
2018-02-06 15:15:00,67.57,23.98,0.0,0.03,94.24,100.0,54900,Weekday,Tuesday,2,Afternoon,Uptime,High,2018,6
2018-02-07 00:15:00,41.72,30.89,0.0,0.02,80.37,100.0,900,Weekday,Wednesday,2,Night,Uptime,High,2018,7
2018-02-07 00:45:00,40.46,29.88,0.0,0.02,80.44,100.0,2700,Weekday,Wednesday,2,Night,Uptime,High,2018,7
2018-02-07 02:15:00,5.9,5.29,0.0,0.0,74.45,100.0,8100,Weekday,Wednesday,2,Night,Uptime,Low,2018,7
2018-02-08 05:15:00,4.93,6.52,0.0,0.0,60.31,100.0,18900,Weekday,Thursday,2,Night,Uptime,Low,2018,8
2018-02-08 07:15:00,5.29,5.98,0.0,0.0,66.26,100.0,26100,Weekday,Thursday,2,Morning,Uptime,Low,2018,8
2018-02-08 08:00:00,8.14,4.86,0.0,0.0,85.86,100.0,28800,Weekday,Thursday,2,Morning,Uptime,Low,2018,8
2018-02-08 10:15:00,74.3,26.53,0.0,0.03,94.18,100.0,36900,Weekday,Thursday,2,Morning,Uptime,High,2018,8
2018-02-08 16:15:00,105.55,33.05,0.0,0.05,95.43,100.0,58500,Weekday,Thursday,2,Afternoon,Uptime,High,2018,8
2018-02-08 17:45:00,59.11,14.22,0.0,0.03,97.23,100.0,63900,Weekday,Thursday,2,Afternoon,Uptime,High,2018,8
2018-02-08 21:00:00,100.84,25.06,0.07,0.05,97.05,100.0,75600,Weekday,Thursday,2,Evening,Uptime,High,2018,8
2018-02-08 21:30:00,48.31,1.84,2.27,0.02,99.93,99.89,77400,Weekday,Thursday,2,Evening,Uptime,High,2018,8
2018-02-09 05:15:00,4.75,5.18,0.0,0.0,67.59,100.0,18900,Weekday,Friday,2,Night,Uptime,Low,2018,9
2018-02-09 07:00:00,4.28,4.54,0.0,0.0,68.6,100.0,25200,Weekday,Friday,2,Morning,Uptime,Low,2018,9
2018-02-09 10:15:00,80.82,35.89,0.0,0.04,91.39,100.0,36900,Weekday,Friday,2,Morning,Uptime,High,2018,9
2018-02-09 12:30:00,8.14,0.0,25.92,0.0,100.0,29.96,45000,Weekday,Friday,2,Afternoon,Downtime,Low,2018,9
2018-02-09 13:15:00,42.08,5.8,6.95,0.02,99.06,98.66,47700,Weekday,Friday,2,Afternoon,Uptime,High,2018,9
2018-02-09 16:15:00,88.16,36.79,0.0,0.04,92.29,100.0,58500,Weekday,Friday,2,Afternoon,Uptime,High,2018,9
2018-02-09 17:30:00,61.96,20.3,0.0,0.03,95.03,100.0,63000,Weekday,Friday,2,Afternoon,Uptime,High,2018,9
2018-02-09 19:15:00,39.42,0.68,1.8,0.02,99.99,99.9,69300,Weekday,Friday,2,Evening,Uptime,High,2018,9
2018-02-09 19:45:00,78.01,11.88,0.07,0.04,98.86,100.0,71100,Weekday,Friday,2,Evening,Uptime,High,2018,9
2018-02-09 21:15:00,85.43,19.98,0.29,0.04,97.37,100.0,76500,Weekday,Friday,2,Evening,Uptime,High,2018,9
2018-02-09 22:30:00,64.66,41.51,0.0,0.03,84.15,100.0,81000,Weekday,Friday,2,Evening,Uptime,High,2018,9
2018-02-09 23:00:00,57.13,36.94,0.0,0.03,83.97,100.0,82800,Weekday,Friday,2,Evening,Uptime,High,2018,9
2018-02-09 23:30:00,107.82,58.14,0.0,0.05,88.02,100.0,84600,Weekday,Friday,2,Evening,Uptime,High,2018,9
2018-02-10 00:45:00,104.72,56.92,0.0,0.05,87.86,100.0,2700,Weekend,Saturday,2,Night,Uptime,High,2018,10
2018-02-10 09:45:00,4.5,0.0,26.68,0.0,100.0,16.63,35100,Weekend,Saturday,2,Morning,Downtime,Low,2018,10
2018-02-10 10:45:00,4.46,0.0,27.14,0.0,100.0,16.22,38700,Weekend,Saturday,2,Morning,Downtime,Low,2018,10
2018-02-10 15:30:00,4.57,0.0,26.5,0.0,100.0,16.99,55800,Weekend,Saturday,2,Afternoon,Downtime,Low,2018,10
2018-02-10 22:15:00,4.64,1.76,15.34,0.0,93.5,28.95,80100,Weekend,Saturday,2,Evening,Uptime,Low,2018,10
2018-02-11 01:45:00,3.78,3.67,0.0,0.0,71.75,100.0,6300,Weekend,Sunday,2,Night,Uptime,Low,2018,11
2018-02-11 02:15:00,4.07,4.18,0.0,0.0,69.76,100.0,8100,Weekend,Sunday,2,Night,Uptime,Low,2018,11
2018-02-11 12:45:00,4.21,0.0,17.78,0.0,100.0,23.04,45900,Weekend,Sunday,2,Afternoon,Downtime,Low,2018,11
2018-02-11 15:45:00,4.28,0.0,19.87,0.0,100.0,21.06,56700,Weekend,Sunday,2,Afternoon,Downtime,Low,2018,11
2018-02-11 16:15:00,4.79,0.0,25.99,0.0,100.0,18.12,58500,Weekend,Sunday,2,Afternoon,Downtime,Low,2018,11
2018-02-11 18:15:00,4.46,0.0,8.57,0.0,100.0,46.16,65700,Weekend,Sunday,2,Evening,Downtime,Low,2018,11
2018-02-11 18:45:00,4.68,0.0,18.79,0.0,100.0,24.17,67500,Weekend,Sunday,2,Evening,Downtime,Low,2018,11
2018-02-11 19:15:00,4.43,0.0,20.88,0.0,100.0,20.75,69300,Weekend,Sunday,2,Evening,Downtime,Low,2018,11
2018-02-12 03:30:00,4.28,4.43,0.0,0.0,69.48,100.0,12600,Weekday,Monday,2,Night,Uptime,Low,2018,12
2018-02-12 08:15:00,34.45,23.36,0.0,0.02,82.77,100.0,29700,Weekday,Monday,2,Morning,Uptime,High,2018,12
2018-02-12 16:00:00,69.66,21.49,0.07,0.03,95.56,100.0,57600,Weekday,Monday,2,Afternoon,Uptime,High,2018,12
2018-02-12 18:30:00,36.94,11.27,0.0,0.02,95.65,100.0,66600,Weekday,Monday,2,Evening,Uptime,High,2018,12
2018-02-12 21:15:00,34.96,0.0,7.96,0.02,100.0,97.5,76500,Weekday,Monday,2,Evening,Downtime,High,2018,12
2018-02-12 22:45:00,33.37,23.76,0.0,0.02,81.46,100.0,81900,Weekday,Monday,2,Evening,Uptime,High,2018,12
2018-02-13 11:15:00,95.44,44.21,0.0,0.04,90.74,100.0,40500,Weekday,Tuesday,2,Morning,Uptime,High,2018,13
2018-02-13 13:45:00,94.57,23.51,0.0,0.04,97.05,100.0,49500,Weekday,Tuesday,2,Afternoon,Uptime,High,2018,13
2018-02-13 18:45:00,90.86,14.9,0.11,0.04,98.68,100.0,67500,Weekday,Tuesday,2,Evening,Uptime,High,2018,13
2018-02-13 19:15:00,49.21,1.15,3.53,0.02,99.97,99.74,69300,Weekday,Tuesday,2,Evening,Uptime,High,2018,13
2018-02-13 20:30:00,95.98,12.92,0.0,0.04,99.11,100.0,73800,Weekday,Tuesday,2,Evening,Uptime,High,2018,13
2018-02-14 03:30:00,5.15,5.29,0.0,0.0,69.76,100.0,12600,Weekday,Wednesday,2,Night,Uptime,Low,2018,14
2018-02-14 12:45:00,3.67,0.0,19.84,0.0,100.0,18.19,45900,Weekday,Wednesday,2,Afternoon,Downtime,Low,2018,14
2018-02-14 21:00:00,4.36,0.0,25.42,0.0,100.0,16.9,75600,Weekday,Wednesday,2,Evening,Downtime,Low,2018,14
2018-02-15 00:15:00,3.17,3.96,0.0,0.0,62.49,100.0,900,Weekday,Thursday,2,Night,Uptime,Low,2018,15
2018-02-15 01:30:00,3.35,4.72,0.0,0.0,57.88,100.0,5400,Weekday,Thursday,2,Night,Uptime,Low,2018,15
2018-02-15 13:30:00,4.14,0.0,26.64,0.0,100.0,15.36,48600,Weekday,Thursday,2,Afternoon,Downtime,Low,2018,15
2018-02-15 16:00:00,4.75,0.0,26.32,0.0,100.0,17.76,57600,Weekday,Thursday,2,Afternoon,Downtime,Low,2018,15
2018-02-15 16:45:00,3.35,0.0,17.21,0.0,100.0,19.11,60300,Weekday,Thursday,2,Afternoon,Downtime,Low,2018,15
2018-02-15 19:30:00,4.0,0.0,24.44,0.0,100.0,16.15,70200,Weekday,Thursday,2,Evening,Downtime,Low,2018,15
2018-02-16 03:15:00,3.13,3.38,0.0,0.0,67.95,100.0,11700,Weekday,Friday,2,Night,Uptime,Low,2018,16
2018-02-16 05:15:00,3.06,3.24,0.0,0.0,68.66,100.0,18900,Weekday,Friday,2,Night,Uptime,Low,2018,16
2018-02-16 06:30:00,3.06,3.1,0.0,0.0,70.25,100.0,23400,Weekday,Friday,2,Morning,Uptime,Low,2018,16
2018-02-16 14:15:00,3.85,0.0,22.07,0.0,100.0,17.18,51300,Weekday,Friday,2,Afternoon,Downtime,Low,2018,16
2018-02-16 15:45:00,4.0,0.0,22.54,0.0,100.0,17.47,56700,Weekday,Friday,2,Afternoon,Downtime,Low,2018,16
2018-02-16 16:45:00,4.0,0.0,23.62,0.0,100.0,16.7,60300,Weekday,Friday,2,Afternoon,Downtime,Low,2018,16
2018-02-16 21:30:00,3.71,0.0,22.54,0.0,100.0,16.24,77400,Weekday,Friday,2,Evening,Downtime,Low,2018,16
2018-02-17 03:15:00,3.17,4.03,0.0,0.0,61.83,100.0,11700,Weekend,Saturday,2,Night,Uptime,Low,2018,17
2018-02-17 05:45:00,3.17,3.85,0.0,0.0,63.56,100.0,20700,Weekend,Saturday,2,Night,Uptime,Low,2018,17
2018-02-17 09:45:00,3.53,0.0,16.6,0.0,100.0,20.8,35100,Weekend,Saturday,2,Morning,Downtime,Low,2018,17
2018-02-17 10:00:00,3.49,0.0,16.63,0.0,100.0,20.54,36000,Weekend,Saturday,2,Morning,Downtime,Low,2018,17
2018-02-17 16:45:00,4.21,0.0,25.09,0.0,100.0,16.55,60300,Weekend,Saturday,2,Afternoon,Downtime,Low,2018,17
2018-02-17 20:45:00,4.21,0.0,25.31,0.0,100.0,16.41,74700,Weekend,Saturday,2,Evening,Downtime,Low,2018,17
2018-02-18 03:45:00,3.13,3.85,0.0,0.0,63.08,100.0,13500,Weekend,Sunday,2,Night,Uptime,Low,2018,18
2018-02-18 04:45:00,3.17,3.78,0.0,0.0,64.26,100.0,17100,Weekend,Sunday,2,Night,Uptime,Low,2018,18
2018-02-18 11:45:00,3.85,0.0,6.95,0.0,100.0,48.46,42300,Weekend,Sunday,2,Morning,Downtime,Low,2018,18
2018-02-18 12:15:00,3.85,0.0,16.85,0.0,100.0,22.27,44100,Weekend,Sunday,2,Afternoon,Downtime,Low,2018,18
2018-02-18 18:30:00,3.38,0.0,4.28,0.0,100.0,61.98,66600,Weekend,Sunday,2,Evening,Downtime,Low,2018,18
2018-02-19 01:30:00,3.38,5.15,0.0,0.0,54.87,100.0,5400,Weekday,Monday,2,Night,Uptime,Low,2018,19
2018-02-19 02:45:00,4.0,7.13,0.0,0.0,48.93,100.0,9900,Weekday,Monday,2,Night,Uptime,Low,2018,19
2018-02-19 06:15:00,3.2,4.39,0.0,0.0,58.9,100.0,22500,Weekday,Monday,2,Morning,Uptime,Low,2018,19
2018-02-19 07:30:00,5.0,6.01,0.0,0.0,63.96,100.0,27000,Weekday,Monday,2,Morning,Uptime,Low,2018,19
2018-02-19 09:15:00,62.1,18.94,0.0,0.03,95.65,100.0,33300,Weekday,Monday,2,Morning,Uptime,High,2018,19
2018-02-19 09:45:00,59.54,16.27,0.0,0.03,96.46,100.0,35100,Weekday,Monday,2,Morning,Uptime,High,2018,19
2018-02-19 11:30:00,61.49,33.84,0.0,0.03,87.61,100.0,41400,Weekday,Monday,2,Morning,Uptime,High,2018,19
2018-02-19 12:30:00,7.31,0.0,25.67,0.0,100.0,27.39,45000,Weekday,Monday,2,Afternoon,Downtime,Low,2018,19
2018-02-19 15:00:00,59.51,24.23,0.0,0.03,92.62,100.0,54000,Weekday,Monday,2,Afternoon,Uptime,High,2018,19
2018-02-19 20:00:00,100.98,33.84,0.0,0.05,94.82,100.0,72000,Weekday,Monday,2,Evening,Uptime,High,2018,19
2018-02-19 21:30:00,56.59,6.05,0.9,0.03,99.43,99.99,77400,Weekday,Monday,2,Evening,Uptime,High,2018,19
2018-02-20 09:30:00,84.17,36.32,0.0,0.04,91.82,100.0,34200,Weekday,Tuesday,2,Morning,Uptime,High,2018,20
2018-02-20 10:45:00,116.53,32.29,0.0,0.05,96.37,100.0,38700,Weekday,Tuesday,2,Morning,Uptime,High,2018,20
2018-02-20 19:00:00,92.63,25.96,0.0,0.04,96.29,100.0,68400,Weekday,Tuesday,2,Evening,Uptime,High,2018,20
2018-02-20 23:15:00,98.35,48.06,0.0,0.05,89.85,100.0,83700,Weekday,Tuesday,2,Evening,Uptime,High,2018,20
2018-02-21 01:45:00,6.01,5.33,0.0,0.0,74.82,100.0,6300,Weekday,Wednesday,2,Night,Uptime,Low,2018,21
2018-02-21 03:45:00,5.22,5.58,0.0,0.0,68.32,100.0,13500,Weekday,Wednesday,2,Night,Uptime,Low,2018,21
2018-02-21 05:30:00,3.92,3.53,0.0,0.0,74.31,100.0,19800,Weekday,Wednesday,2,Night,Uptime,Low,2018,21
2018-02-21 06:15:00,4.28,4.18,0.0,0.0,71.54,100.0,22500,Weekday,Wednesday,2,Morning,Uptime,Low,2018,21
2018-02-21 13:45:00,66.2,29.38,0.0,0.03,91.4,100.0,49500,Weekday,Wednesday,2,Afternoon,Uptime,High,2018,21
2018-02-22 02:45:00,5.98,5.44,0.0,0.0,73.97,100.0,9900,Weekday,Thursday,2,Night,Uptime,Low,2018,22
2018-02-22 04:00:00,5.94,5.22,0.0,0.0,75.12,100.0,14400,Weekday,Thursday,2,Night,Uptime,Low,2018,22
2018-02-22 09:00:00,140.29,67.93,0.0,0.06,90.0,100.0,32400,Weekday,Thursday,2,Morning,Uptime,High,2018,22
2018-02-22 10:30:00,121.93,48.67,0.0,0.06,92.87,100.0,37800,Weekday,Thursday,2,Morning,Uptime,High,2018,22
2018-02-22 12:45:00,8.57,0.0,24.8,0.0,100.0,32.66,45900,Weekday,Thursday,2,Afternoon,Downtime,Low,2018,22
2018-02-22 14:30:00,68.94,25.13,0.0,0.03,93.95,100.0,52200,Weekday,Thursday,2,Afternoon,Uptime,High,2018,22
2018-02-22 21:00:00,100.87,36.5,0.0,0.05,94.03,100.0,75600,Weekday,Thursday,2,Evening,Uptime,High,2018,22
2018-02-22 23:15:00,48.38,31.54,0.0,0.02,83.77,100.0,83700,Weekday,Thursday,2,Evening,Uptime,High,2018,22
2018-02-23 05:30:00,4.5,5.9,0.0,0.0,60.64,100.0,19800,Weekday,Friday,2,Night,Uptime,Low,2018,23
2018-02-23 05:45:00,4.03,4.72,0.0,0.0,64.93,100.0,20700,Weekday,Friday,2,Night,Uptime,Low,2018,23
2018-02-24 06:30:00,4.82,4.82,0.0,0.0,70.71,100.0,23400,Weekend,Saturday,2,Morning,Uptime,Low,2018,24
2018-02-24 19:30:00,40.03,0.72,2.99,0.02,99.98,99.72,70200,Weekend,Saturday,2,Evening,Uptime,High,2018,24
2018-02-24 20:15:00,79.31,8.75,0.65,0.04,99.4,100.0,72900,Weekend,Saturday,2,Evening,Uptime,High,2018,24
2018-02-24 21:30:00,74.34,7.06,0.65,0.03,99.55,100.0,77400,Weekend,Saturday,2,Evening,Uptime,High,2018,24
2018-02-25 01:30:00,5.44,5.69,0.0,0.0,69.1,100.0,5400,Weekend,Sunday,2,Night,Uptime,Low,2018,25
2018-02-25 07:45:00,3.85,4.14,0.0,0.0,68.1,100.0,27900,Weekend,Sunday,2,Morning,Uptime,Low,2018,25
2018-02-25 10:15:00,4.54,0.0,18.76,0.0,100.0,23.52,36900,Weekend,Sunday,2,Morning,Downtime,Low,2018,25
2018-02-25 15:45:00,4.18,0.0,16.74,0.0,100.0,24.23,56700,Weekend,Sunday,2,Afternoon,Downtime,Low,2018,25
2018-02-25 22:45:00,4.0,3.67,0.0,0.0,73.68,100.0,81900,Weekend,Sunday,2,Evening,Uptime,Low,2018,25
2018-02-26 06:00:00,3.78,3.1,0.0,0.0,77.32,100.0,21600,Weekday,Monday,2,Night,Uptime,Low,2018,26
2018-02-26 07:00:00,3.82,3.17,0.0,0.0,76.95,100.0,25200,Weekday,Monday,2,Morning,Uptime,Low,2018,26
2018-02-26 08:30:00,56.81,40.86,0.0,0.03,81.18,100.0,30600,Weekday,Monday,2,Morning,Uptime,High,2018,26
2018-02-26 13:45:00,50.8,8.42,0.0,0.02,98.65,100.0,49500,Weekday,Monday,2,Afternoon,Uptime,High,2018,26
2018-02-26 21:30:00,6.52,0.0,26.57,0.0,100.0,23.83,77400,Weekday,Monday,2,Evening,Downtime,Low,2018,26
2018-02-27 08:30:00,61.7,47.16,0.0,0.03,79.45,100.0,30600,Weekday,Tuesday,2,Morning,Uptime,High,2018,27
2018-02-27 09:45:00,72.4,33.34,0.0,0.03,90.83,100.0,35100,Weekday,Tuesday,2,Morning,Uptime,High,2018,27
2018-02-27 13:30:00,50.62,15.34,0.0,0.02,95.7,100.0,48600,Weekday,Tuesday,2,Afternoon,Uptime,High,2018,27
2018-02-27 13:45:00,56.74,21.28,0.0,0.03,93.63,100.0,49500,Weekday,Tuesday,2,Afternoon,Uptime,High,2018,27
2018-02-27 14:30:00,48.46,15.12,0.0,0.02,95.46,100.0,52200,Weekday,Tuesday,2,Afternoon,Uptime,High,2018,27
2018-02-28 00:15:00,5.94,5.65,0.0,0.0,72.46,100.0,900,Weekday,Wednesday,2,Night,Uptime,Low,2018,28
2018-02-28 05:30:00,4.1,4.43,0.0,0.0,67.92,100.0,19800,Weekday,Wednesday,2,Night,Uptime,Low,2018,28
2018-02-28 09:15:00,121.46,56.2,0.0,0.06,90.76,100.0,33300,Weekday,Wednesday,2,Morning,Uptime,High,2018,28
2018-02-28 11:45:00,61.96,37.26,0.0,0.03,85.7,100.0,42300,Weekday,Wednesday,2,Morning,Uptime,High,2018,28
2018-02-28 17:45:00,33.52,0.07,8.06,0.02,100.0,97.23,63900,Weekday,Wednesday,2,Afternoon,Uptime,High,2018,28
2018-02-28 21:15:00,24.41,1.33,12.92,0.01,99.85,88.38,76500,Weekday,Wednesday,2,Evening,Uptime,Low,2018,28
2018-03-01 06:15:00,3.67,4.64,0.0,0.0,62.04,100.0,22500,Weekday,Thursday,3,Morning,Uptime,Low,2018,1
2018-03-01 10:15:00,72.79,17.46,0.14,0.03,97.24,100.0,36900,Weekday,Thursday,3,Morning,Uptime,High,2018,1
2018-03-01 12:15:00,22.86,1.69,9.47,0.01,99.73,92.39,44100,Weekday,Thursday,3,Afternoon,Uptime,Low,2018,1
2018-03-01 14:00:00,33.8,3.13,4.68,0.02,99.57,99.05,50400,Weekday,Thursday,3,Afternoon,Uptime,High,2018,1
2018-03-01 22:00:00,3.49,0.0,18.32,0.0,100.0,18.71,79200,Weekday,Thursday,3,Evening,Downtime,Low,2018,1
2018-03-02 01:45:00,3.85,3.71,0.0,0.0,72.01,100.0,6300,Weekday,Friday,3,Night,Uptime,Low,2018,2
2018-03-02 04:00:00,3.28,2.81,0.0,0.0,75.94,100.0,14400,Weekday,Friday,3,Night,Uptime,Low,2018,2
2018-03-02 06:00:00,3.2,2.52,0.04,0.0,78.56,99.99,21600,Weekday,Friday,3,Night,Uptime,Low,2018,2
2018-03-02 12:15:00,12.96,3.17,16.63,0.01,97.14,61.47,44100,Weekday,Friday,3,Afternoon,Uptime,Low,2018,2
2018-03-02 14:00:00,84.71,14.15,1.01,0.04,98.63,99.99,50400,Weekday,Friday,3,Afternoon,Uptime,High,2018,2
2018-03-02 16:15:00,26.42,0.0,12.67,0.01,100.0,90.17,58500,Weekday,Friday,3,Afternoon,Downtime,Low,2018,2
2018-03-02 18:15:00,26.21,5.58,0.83,0.01,97.81,99.95,65700,Weekday,Friday,3,Evening,Uptime,Low,2018,2
2018-03-02 21:30:00,37.19,3.96,2.59,0.02,99.44,99.76,77400,Weekday,Friday,3,Evening,Uptime,High,2018,2
2018-03-02 22:00:00,18.58,0.0,15.8,0.01,100.0,76.18,79200,Weekday,Friday,3,Evening,Downtime,Low,2018,2
2018-03-02 22:15:00,4.68,2.02,13.32,0.0,91.81,33.15,80100,Weekday,Friday,3,Evening,Uptime,Low,2018,2
2018-03-03 00:45:00,3.42,2.99,0.0,0.0,75.28,100.0,2700,Weekend,Saturday,3,Night,Uptime,Low,2018,3
2018-03-03 06:30:00,3.46,3.24,0.0,0.0,72.99,100.0,23400,Weekend,Saturday,3,Morning,Uptime,Low,2018,3
2018-03-03 10:45:00,35.03,2.23,4.61,0.02,99.8,99.15,38700,Weekend,Saturday,3,Morning,Uptime,High,2018,3
2018-03-03 13:45:00,37.55,5.08,1.84,0.02,99.1,99.88,49500,Weekend,Saturday,3,Afternoon,Uptime,High,2018,3
2018-03-03 15:15:00,43.13,2.66,2.16,0.02,99.81,99.87,54900,Weekend,Saturday,3,Afternoon,Uptime,High,2018,3
2018-03-03 17:15:00,4.5,0.0,23.76,0.0,100.0,18.61,62100,Weekend,Saturday,3,Afternoon,Downtime,Low,2018,3
2018-03-04 00:00:00,3.02,3.74,0.0,0.0,62.82,100.0,0,Weekend,Sunday,3,,Uptime,Low,2018,4
2018-03-04 02:30:00,3.06,3.89,0.0,0.0,61.83,100.0,9000,Weekend,Sunday,3,Night,Uptime,Low,2018,4
2018-03-04 12:00:00,3.13,0.0,5.08,0.0,100.0,52.46,43200,Weekend,Sunday,3,Morning,Downtime,Low,2018,4
2018-03-04 13:30:00,3.24,0.0,17.42,0.0,100.0,18.29,48600,Weekend,Sunday,3,Afternoon,Downtime,Low,2018,4
2018-03-04 14:00:00,3.28,0.0,17.46,0.0,100.0,18.46,50400,Weekend,Sunday,3,Afternoon,Downtime,Low,2018,4
2018-03-04 17:15:00,3.31,0.0,17.06,0.0,100.0,19.05,62100,Weekend,Sunday,3,Afternoon,Downtime,Low,2018,4
2018-03-05 02:45:00,3.02,3.78,0.0,0.0,62.42,100.0,9900,Weekday,Monday,3,Night,Uptime,Low,2018,5
2018-03-05 22:15:00,7.27,2.3,13.79,0.0,95.34,46.64,80100,Weekday,Monday,3,Evening,Uptime,Low,2018,5
2018-03-06 03:00:00,4.75,5.87,0.0,0.0,62.9,100.0,10800,Weekday,Tuesday,3,Night,Uptime,Low,2018,6
2018-03-06 03:15:00,4.68,5.72,0.0,0.0,63.32,100.0,11700,Weekday,Tuesday,3,Night,Uptime,Low,2018,6
2018-03-06 14:15:00,52.27,21.35,0.0,0.02,92.58,100.0,51300,Weekday,Tuesday,3,Afternoon,Uptime,High,2018,6
2018-03-06 17:15:00,75.67,26.93,0.0,0.03,94.21,100.0,62100,Weekday,Tuesday,3,Afternoon,Uptime,High,2018,6
2018-03-07 01:30:00,3.13,3.02,0.0,0.0,71.96,100.0,5400,Weekday,Wednesday,3,Night,Uptime,Low,2018,7
2018-03-07 06:45:00,3.49,3.96,0.0,0.0,66.12,100.0,24300,Weekday,Wednesday,3,Morning,Uptime,Low,2018,7
2018-03-07 13:30:00,102.28,43.78,0.0,0.05,91.93,100.0,48600,Weekday,Wednesday,3,Afternoon,Uptime,High,2018,7
2018-03-07 14:00:00,88.34,29.66,0.0,0.04,94.8,100.0,50400,Weekday,Wednesday,3,Afternoon,Uptime,High,2018,7
2018-03-07 19:45:00,5.36,0.0,26.78,0.0,100.0,19.63,71100,Weekday,Wednesday,3,Evening,Downtime,Low,2018,7
2018-03-08 10:30:00,100.44,35.42,0.0,0.05,94.31,100.0,37800,Weekday,Thursday,3,Morning,Uptime,High,2018,8
2018-03-08 13:30:00,63.04,27.54,0.0,0.03,91.64,100.0,48600,Weekday,Thursday,3,Afternoon,Uptime,High,2018,8
2018-03-08 14:15:00,73.04,33.16,0.0,0.03,91.06,100.0,51300,Weekday,Thursday,3,Afternoon,Uptime,High,2018,8
2018-03-08 17:30:00,58.64,22.39,0.0,0.03,93.42,100.0,63000,Weekday,Thursday,3,Afternoon,Uptime,High,2018,8
2018-03-09 04:30:00,5.04,4.1,0.0,0.0,77.57,100.0,16200,Weekday,Friday,3,Night,Uptime,Low,2018,9
2018-03-09 07:30:00,6.34,3.64,0.0,0.0,86.72,100.0,27000,Weekday,Friday,3,Morning,Uptime,Low,2018,9
2018-03-09 16:30:00,56.23,16.67,0.0,0.03,95.88,100.0,59400,Weekday,Friday,3,Afternoon,Uptime,High,2018,9
2018-03-09 20:00:00,4.14,0.0,27.36,0.0,100.0,14.96,72000,Weekday,Friday,3,Evening,Downtime,Low,2018,9
2018-03-10 02:00:00,3.1,2.59,0.0,0.0,76.74,100.0,7200,Weekend,Saturday,3,Night,Uptime,Low,2018,10
2018-03-10 02:15:00,3.06,2.7,0.0,0.0,74.98,100.0,8100,Weekend,Saturday,3,Night,Uptime,Low,2018,10
2018-03-10 02:30:00,3.06,2.77,0.0,0.0,74.14,100.0,9000,Weekend,Saturday,3,Night,Uptime,Low,2018,10
2018-03-10 03:15:00,3.49,3.31,0.0,0.0,72.56,100.0,11700,Weekend,Saturday,3,Night,Uptime,Low,2018,10
2018-03-10 05:15:00,3.13,2.74,0.0,0.0,75.24,100.0,18900,Weekend,Saturday,3,Night,Uptime,Low,2018,10
2018-03-11 02:45:00,3.13,3.13,0.0,0.0,70.71,100.0,9900,Weekend,Sunday,3,Night,Uptime,Low,2018,11
2018-03-11 03:45:00,3.42,3.74,0.0,0.0,67.48,100.0,13500,Weekend,Sunday,3,Night,Uptime,Low,2018,11
2018-03-11 08:00:00,3.31,3.06,0.0,0.0,73.43,100.0,28800,Weekend,Sunday,3,Morning,Uptime,Low,2018,11
2018-03-11 14:00:00,30.85,1.15,1.66,0.01,99.93,99.86,50400,Weekend,Sunday,3,Afternoon,Uptime,High,2018,11
2018-03-11 18:15:00,30.2,13.54,0.14,0.01,91.25,100.0,65700,Weekend,Sunday,3,Evening,Uptime,High,2018,11
